agent_ref,parent_agent_ref,depth,child_count,safe_role_category,source_projection_disposition,nickname_metadata_present,communication_metadata_present,tool_activity_metadata_present,task_activity_metadata_present,final_answer_payload_preserved,model_provider_metadata_present,actual_model_identity_preserved,assignment_payload_preserved,task_turns_started,task_turns_completed,turns_aborted,error_markers,terminal_evidence,usefulness_or_acceptance
agent-0804,agent-0803,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,4,4,0,0,task-complete-observed,unknown
agent-0805,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0806,agent-0805,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0807,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,16,16,0,0,task-complete-observed,unknown
agent-0808,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0809,agent-0808,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,11,11,0,0,task-complete-observed,unknown
agent-0810,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0811,agent-0810,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0812,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0813,agent-0812,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0814,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0815,agent-0814,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0816,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0817,agent-0816,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0818,agent-0001,1,2,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0819,agent-0818,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,10,10,0,0,task-complete-observed,unknown
agent-0820,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0821,agent-0820,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0822,agent-0818,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,16,16,0,0,task-complete-observed,unknown
agent-0823,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0824,agent-0823,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0825,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0826,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0827,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0828,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,3,0,0,task-complete-observed,unknown
agent-0829,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0830,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,32,32,0,0,task-complete-observed,unknown
agent-0831,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0832,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,34,34,0,0,task-complete-observed,unknown
agent-0833,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,25,25,0,0,task-complete-observed,unknown
agent-0834,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0835,agent-0834,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,11,11,0,0,task-complete-observed,unknown
agent-0836,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,28,28,0,0,task-complete-observed,unknown
agent-0837,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0838,agent-0837,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0839,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0840,agent-0839,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0841,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0842,agent-0841,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0843,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,20,20,0,0,task-complete-observed,unknown
agent-0844,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0845,agent-0844,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0846,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0847,agent-0846,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,4,4,0,0,task-complete-observed,unknown
agent-0848,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,3,0,0,task-complete-observed,unknown
agent-0849,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0850,agent-0849,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0851,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0852,agent-0851,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0853,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,11,11,0,0,task-complete-observed,unknown
agent-0854,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,10,10,0,0,task-complete-observed,unknown
agent-0855,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0856,agent-0855,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0857,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0858,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0859,agent-0001,1,2,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0860,agent-0859,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,14,14,0,0,task-complete-observed,unknown
agent-0861,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0862,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,16,16,0,0,task-complete-observed,unknown
agent-0863,agent-0861,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0864,agent-0858,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0865,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0866,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,10,10,0,0,task-complete-observed,unknown
agent-0867,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,15,15,0,0,task-complete-observed,unknown
agent-0868,agent-0859,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0869,agent-0032,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0870,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,35,35,0,0,task-complete-observed,unknown
agent-0871,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0872,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0873,agent-0872,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0874,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0875,agent-0874,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0876,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0877,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,24,24,0,0,task-complete-observed,unknown
agent-0878,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0879,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,12,12,0,0,task-complete-observed,unknown
agent-0880,agent-0001,1,2,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0881,agent-0880,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0882,agent-0001,1,2,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,3,0,0,task-complete-observed,unknown
agent-0883,agent-0882,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,4,4,0,0,task-complete-observed,unknown
agent-0884,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,3,0,0,task-complete-observed,unknown
agent-0885,agent-0884,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0886,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,5,5,0,0,task-complete-observed,unknown
agent-0887,agent-0886,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0888,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,26,26,0,0,task-complete-observed,unknown
agent-0889,agent-0882,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0890,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,11,11,0,0,task-complete-observed,unknown
agent-0891,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,3,0,0,task-complete-observed,unknown
agent-0892,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,5,5,0,0,task-complete-observed,unknown
agent-0893,agent-0892,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,14,14,0,0,task-complete-observed,unknown
agent-0894,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,20,20,0,0,task-complete-observed,unknown
agent-0895,agent-0891,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,4,4,0,0,task-complete-observed,unknown
agent-0896,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,12,12,0,0,task-complete-observed,unknown
agent-0897,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0898,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0899,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,8,8,0,0,task-complete-observed,unknown
agent-0900,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0901,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0902,agent-0901,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0903,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,4,4,0,0,task-complete-observed,unknown
agent-0904,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,13,13,0,0,task-complete-observed,unknown
agent-0905,agent-0880,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0906,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0907,agent-0906,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0908,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0909,agent-0908,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0910,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0911,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0912,agent-0911,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0913,agent-0910,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0914,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,4,4,0,0,task-complete-observed,unknown
agent-0915,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0916,agent-0915,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0917,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0918,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,32,32,0,0,task-complete-observed,unknown
agent-0919,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0920,agent-0919,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0921,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0922,agent-0921,2,0,metadata-unavailable,captured,False,False,False,False,False,True,False,False,0,0,0,0,no-terminal-evidence,unknown
agent-0923,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,24,24,0,0,task-complete-observed,unknown
agent-0924,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,20,20,0,0,task-complete-observed,unknown
agent-0925,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0926,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0927,agent-0926,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,4,4,0,0,task-complete-observed,unknown
agent-0928,agent-0925,2,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,0,1,0,turn-aborted-without-completion,unknown
agent-0929,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0930,agent-0001,1,3,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0931,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0932,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,17,17,0,0,task-complete-observed,unknown
agent-0933,agent-0931,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,5,5,0,0,task-complete-observed,unknown
agent-0934,agent-0929,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,14,14,0,0,task-complete-observed,unknown
agent-0935,agent-0930,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,13,13,0,0,task-complete-observed,unknown
agent-0936,agent-0930,2,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,4,2,1,0,task-complete-observed,unknown
agent-0937,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0938,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0939,agent-0938,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0940,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,25,25,0,0,task-complete-observed,unknown
agent-0941,agent-0930,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,8,8,0,0,task-complete-observed,unknown
agent-0942,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,5,5,0,0,task-complete-observed,unknown
agent-0943,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0944,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0945,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0946,agent-0945,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,5,5,0,0,task-complete-observed,unknown
agent-0947,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,5,5,0,0,task-complete-observed,unknown
agent-0948,agent-0947,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,7,7,0,0,task-complete-observed,unknown
agent-0949,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0950,agent-0949,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,45,45,0,0,task-complete-observed,unknown
agent-0951,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,50,51,0,0,task-complete-observed,unknown
agent-0952,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0953,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,0,1,0,turn-aborted-without-completion,unknown
agent-0954,agent-0953,2,0,metadata-unavailable,captured,False,False,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0955,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0956,agent-0955,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,30,30,0,0,task-complete-observed,unknown
agent-0957,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0958,agent-0957,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,17,17,0,0,task-complete-observed,unknown
agent-0959,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0960,agent-0959,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,16,16,0,0,task-complete-observed,unknown
agent-0961,agent-0001,1,4,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0962,agent-0961,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,15,15,0,0,task-complete-observed,unknown
agent-0963,agent-0961,2,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,3,0,0,task-complete-observed,unknown
agent-0964,agent-0963,3,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,8,8,0,0,task-complete-observed,unknown
agent-0965,agent-0961,2,2,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,5,4,1,0,task-complete-observed,unknown
agent-0966,agent-0965,3,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,5,5,0,0,task-complete-observed,unknown
agent-0967,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0968,agent-0961,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,4,4,0,0,task-complete-observed,unknown
agent-0969,agent-0965,3,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0970,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,4,4,0,0,task-complete-observed,unknown
agent-0971,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0972,agent-0971,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0973,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0974,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0975,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0976,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0977,agent-0001,1,3,agent-metadata-present-role-unknown,captured,True,True,True,True,True,True,False,False,2,3,0,0,task-complete-observed,unknown
agent-0978,agent-0977,2,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,1,0,0,task-complete-observed,unknown
agent-0979,agent-0977,2,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,1,0,0,task-complete-observed,unknown
agent-0980,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0981,agent-0977,2,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0982,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0983,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0984,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0985,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0986,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,26,26,0,0,task-complete-observed,unknown
agent-0987,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,29,28,1,0,task-complete-observed,unknown
agent-0988,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0989,agent-0988,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,8,8,0,0,task-complete-observed,unknown
agent-0990,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,1,1,0,0,task-complete-observed,unknown
agent-0991,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,11,11,0,0,task-complete-observed,unknown
agent-0992,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0993,agent-0992,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,12,12,0,0,task-complete-observed,unknown
agent-0994,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,6,6,0,0,task-complete-observed,unknown
agent-0995,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-0996,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-0997,agent-0996,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,17,17,0,0,task-complete-observed,unknown
agent-0998,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,11,11,0,0,task-complete-observed,unknown
agent-0999,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,1,0,task-complete-observed,unknown
agent-1000,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-1001,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,2,0,0,task-complete-observed,unknown
agent-1002,agent-0999,2,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,7,7,0,0,task-complete-observed,unknown
agent-1003,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,7,7,0,0,task-complete-observed,unknown
agent-1004,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-1005,agent-0001,1,0,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,3,3,0,0,task-complete-observed,unknown
agent-1006,agent-0001,1,1,agent-metadata-present-role-unknown,captured,True,True,True,True,False,True,False,False,2,3,0,0,task-complete-observed,unknown
agent-1007,agent-0001,1,0,metadata-unavailable,captured,False,False,False,True,False,True,False,False,5,5,0,0,task-complete-observed,unknown
agent-1008,agent-0001,1,3,agent-metadata-present-role-unknown,captured,True,True,True,True,True,True,False,False,3,4,0,0,task-complete-observed,unknown
